comorbidity,hba1c,dm_treatment
0.11999999999999994,0.21000000000000002,0.039999999999999925
-0.08333333333333352,0.30666666666666675,0.14666666666666667
-0.1383333333333333,-0.3783333333333334,-0.1133333333333334
-0.08333333333333352,0.30666666666666675,0.14666666666666667
-0.06833333333333325,-0.5783333333333336,0.01666666666666672
0.2850000000000001,0.16499999999999998,-0.08000000000000018
-0.08333333333333352,0.30666666666666675,0.14666666666666667
0.11999999999999994,0.21000000000000002,0.039999999999999925
-0.1383333333333333,-0.3783333333333334,-0.1133333333333334
-0.08333333333333352,0.30666666666666675,0.14666666666666667
-0.3433333333333334,-0.30333333333333345,0.01666666666666672
0.11999999999999994,0.21000000000000002,0.039999999999999925
0.31166666666666676,0.05166666666666653,0.006666666666666599
-0.215,-0.22500000000000006,-0.19000000000000006
0.11999999999999994,0.21000000000000002,0.039999999999999925
-0.41333333333333344,-0.10333333333333333,-0.11333333333333329
0.32666666666666677,0.08166666666666655,-0.03833333333333344
0.11999999999999994,0.21000000000000002,0.039999999999999925
0.2850000000000001,0.16499999999999998,-0.08000000000000018
0.11999999999999994,0.21000000000000002,0.039999999999999925
-0.1383333333333333,-0.3783333333333334,-0.1133333333333334
0.2850000000000001,0.16499999999999998,-0.08000000000000018
0.11999999999999994,0.21000000000000002,0.039999999999999925
-0.1383333333333333,-0.3783333333333334,-0.1133333333333334
0.11999999999999994,0.21000000000000002,0.039999999999999925
-0.1383333333333333,-0.3783333333333334,-0.1133333333333334
0.31166666666666676,0.05166666666666653,0.006666666666666599
0.11999999999999994,0.21000000000000002,0.039999999999999925
-0.3433333333333334,-0.30333333333333345,0.01666666666666672
-0.32833333333333337,-0.3333333333333335,0.03166666666666673
-0.08333333333333352,0.30666666666666675,0.14666666666666667
-0.3433333333333334,-0.30333333333333345,0.01666666666666672
0.11999999999999994,0.21000000000000002,0.039999999999999925
0.11999999999999994,0.21000000000000002,0.039999999999999925
0.11999999999999994,0.21000000000000002,0.039999999999999925
-0.08333333333333352,0.30666666666666675,0.14666666666666667
-0.3433333333333334,-0.30333333333333345,0.01666666666666672
0.31166666666666676,0.05166666666666653,0.006666666666666599
-0.32833333333333337,-0.3333333333333335,0.03166666666666673
-0.1383333333333333,-0.3783333333333334,-0.1133333333333334
0.11999999999999994,0.21000000000000002,0.039999999999999925
0.11999999999999994,0.21000000000000002,0.039999999999999925
0.31166666666666676,0.05166666666666653,0.006666666666666599
-0.06833333333333325,-0.5783333333333336,0.01666666666666672
-0.06833333333333325,-0.5783333333333336,0.01666666666666672
0.11999999999999994,0.21000000000000002,0.039999999999999925
-0.32833333333333337,-0.3333333333333335,0.03166666666666673
0.11999999999999994,0.21000000000000002,0.039999999999999925
0.31166666666666676,0.05166666666666653,0.006666666666666599
-0.3433333333333334,-0.30333333333333345,0.01666666666666672
-0.3433333333333334,-0.30333333333333345,0.01666666666666672
-0.1383333333333333,-0.3783333333333334,-0.1133333333333334
-0.08333333333333352,0.30666666666666675,0.14666666666666667
0.11999999999999994,0.21000000000000002,0.039999999999999925
0.11999999999999994,0.21000000000000002,0.039999999999999925
0.31166666666666676,0.05166666666666653,0.006666666666666599
-0.32833333333333337,-0.3333333333333335,0.03166666666666673
-0.06833333333333325,-0.5783333333333336,0.01666666666666672
0.11999999999999994,0.21000000000000002,0.039999999999999925
0.2850000000000001,0.16499999999999998,-0.08000000000000018
-0.3433333333333334,-0.30333333333333345,0.01666666666666672
0.11999999999999994,0.21000000000000002,0.039999999999999925
0.1016666666666668,-0.6933333333333336,-0.03833333333333333
0.11999999999999994,0.21000000000000002,0.039999999999999925
0.31166666666666676,0.05166666666666653,0.006666666666666599
0.11999999999999994,0.21000000000000002,0.039999999999999925
0.32666666666666677,0.08166666666666655,-0.03833333333333344
0.11999999999999994,0.21000000000000002,0.039999999999999925
-0.3433333333333334,-0.30333333333333345,0.01666666666666672
0.11999999999999994,0.21000000000000002,0.039999999999999925
-0.3433333333333334,-0.30333333333333345,0.01666666666666672
-0.1383333333333333,-0.3783333333333334,-0.1133333333333334
0.11999999999999994,0.21000000000000002,0.039999999999999925
-0.1383333333333333,-0.3783333333333334,-0.1133333333333334
0.11999999999999994,0.21000000000000002,0.039999999999999925
0.31166666666666676,0.05166666666666653,0.006666666666666599
-0.3433333333333334,-0.30333333333333345,0.01666666666666672
-0.08333333333333352,0.30666666666666675,0.14666666666666667
-0.3433333333333334,-0.30333333333333345,0.01666666666666672
0.11999999999999994,0.21000000000000002,0.039999999999999925
-0.3433333333333334,-0.30333333333333345,0.01666666666666672
-0.08333333333333352,0.30666666666666675,0.14666666666666667
0.11999999999999994,0.21000000000000002,0.039999999999999925
-0.1383333333333333,-0.3783333333333334,-0.1133333333333334
0.11999999999999994,0.21000000000000002,0.039999999999999925
0.11999999999999994,0.21000000000000002,0.039999999999999925
0.08666666666666678,-0.7233333333333336,0.00666666666666671
0.11999999999999994,0.21000000000000002,0.039999999999999925
-0.08333333333333352,0.30666666666666675,0.14666666666666667
-0.08333333333333352,0.30666666666666675,0.14666666666666667
0.31166666666666676,0.05166666666666653,0.006666666666666599
-0.32833333333333337,-0.3333333333333335,0.03166666666666673
-0.08333333333333352,0.30666666666666675,0.14666666666666667
0.11999999999999994,0.21000000000000002,0.039999999999999925
-0.1383333333333333,-0.3783333333333334,-0.1133333333333334
0.31166666666666676,0.05166666666666653,0.006666666666666599
0.11999999999999994,0.21000000000000002,0.039999999999999925
0.11999999999999994,0.21000000000000002,0.039999999999999925
-0.41333333333333344,-0.10333333333333333,-0.11333333333333329
-0.08333333333333352,0.30666666666666675,0.14666666666666667
-0.215,-0.22500000000000006,-0.19000000000000006
-0.08333333333333352,0.30666666666666675,0.14666666666666667
-0.1383333333333333,-0.3783333333333334,-0.1133333333333334
0.11999999999999994,0.21000000000000002,0.039999999999999925
0.31166666666666676,0.05166666666666653,0.006666666666666599
0.11999999999999994,0.21000000000000002,0.039999999999999925
0.31166666666666676,0.05166666666666653,0.006666666666666599
-0.32833333333333337,-0.3333333333333335,0.03166666666666673
0.32666666666666677,0.08166666666666655,-0.03833333333333344
-0.08333333333333352,0.30666666666666675,0.14666666666666667
0.11999999999999994,0.21000000000000002,0.039999999999999925
-0.08333333333333352,0.30666666666666675,0.14666666666666667
0.31166666666666676,0.05166666666666653,0.006666666666666599
-0.1383333333333333,-0.3783333333333334,-0.1133333333333334
-0.08333333333333352,0.30666666666666675,0.14666666666666667
-0.08333333333333352,0.30666666666666675,0.14666666666666667
0.11999999999999994,0.21000000000000002,0.039999999999999925
0.11999999999999994,0.21000000000000002,0.039999999999999925
-0.06833333333333325,-0.5783333333333336,0.01666666666666672
0.11999999999999994,0.21000000000000002,0.039999999999999925
-0.3433333333333334,-0.30333333333333345,0.01666666666666672
-0.3433333333333334,-0.30333333333333345,0.01666666666666672
0.11999999999999994,0.21000000000000002,0.039999999999999925
0.11999999999999994,0.21000000000000002,0.039999999999999925
0.1016666666666668,-0.6933333333333336,-0.03833333333333333
0.11999999999999994,0.21000000000000002,0.039999999999999925
0.2850000000000001,0.16499999999999998,-0.08000000000000018
0.11999999999999994,0.21000000000000002,0.039999999999999925
-0.3433333333333334,-0.30333333333333345,0.01666666666666672
0.11999999999999994,0.21000000000000002,0.039999999999999925
-0.3366666666666667,0.09833333333333347,-0.39166666666666683
-0.1383333333333333,-0.3783333333333334,-0.1133333333333334
0.11999999999999994,0.21000000000000002,0.039999999999999925
0.11999999999999994,0.21000000000000002,0.039999999999999925
-0.08333333333333352,0.30666666666666675,0.14666666666666667
-0.41333333333333344,-0.10333333333333333,-0.11333333333333329
-0.1383333333333333,-0.3783333333333334,-0.1133333333333334
-0.3433333333333334,-0.30333333333333345,0.01666666666666672
0.32666666666666677,0.08166666666666655,-0.03833333333333344
-0.08333333333333352,0.30666666666666675,0.14666666666666667
-0.41333333333333344,-0.10333333333333333,-0.11333333333333329
-0.1383333333333333,-0.3783333333333334,-0.1133333333333334
0.2850000000000001,0.16499999999999998,-0.08000000000000018
0.31166666666666676,0.05166666666666653,0.006666666666666599
0.31166666666666676,0.05166666666666653,0.006666666666666599
0.1016666666666668,-0.6933333333333336,-0.03833333333333333
-0.3433333333333334,-0.30333333333333345,0.01666666666666672
