comorbidity,hba1c,dm_treatment
-1.647623487304167,0.2954828352735674,0.11018677216747574
1.3480555805215901,0.5245392967259443,0.11018677216747574
1.3480555805215901,1.4407651425354564,0.11018677216747574
1.3480555805215901,2.5860474497973454,0.11018677216747574
-1.647623487304167,1.2117086810830793,0.11018677216747574
-1.647623487304167,-0.1626300876311886,0.11018677216747574
1.3480555805215901,0.2954828352735674,0.11018677216747574
-1.647623487304167,-1.3079123948930775,0.11018677216747574
-1.647623487304167,-3.827533470869235,-0.2697676146169234
1.3480555805215901,2.8151039112497225,0.11018677216747574
1.3480555805215901,0.9826522196307003,0.11018677216747574
1.3480555805215901,0.2954828352735674,0.11018677216747574
-1.647623487304167,-2.9113076250597225,0.11018677216747574
-1.647623487304167,-3.827533470869235,0.11018677216747574
1.3480555805215901,2.1279345268925898,0.11018677216747574
-1.647623487304167,-1.3079123948930775,0.11018677216747574
1.3480555805215901,1.6698216039878335,0.11018677216747574
1.3480555805215901,0.2954828352735674,0.11018677216747574
-1.647623487304167,-0.3916865490835656,0.11018677216747574
-1.647623487304167,-0.8497994719883216,0.11018677216747574
-1.647623487304167,-4.056589932321612,-0.2697676146169234
-1.647623487304167,1.4407651425354564,0.11018677216747574
1.3480555805215901,2.1279345268925898,0.11018677216747574
1.3480555805215901,0.5245392967259443,0.11018677216747574
1.3480555805215901,0.0664263738211904,0.11018677216747574
-1.647623487304167,-1.7660253177978338,0.11018677216747574
-1.647623487304167,-2.4531947021549643,0.11018677216747574
1.3480555805215901,2.1279345268925898,0.11018677216747574
1.3480555805215901,0.5245392967259443,-0.2697676146169234
-1.647623487304167,0.0664263738211904,0.11018677216747574
1.3480555805215901,2.5860474497973454,0.11018677216747574
1.3480555805215901,-4.743759316678743,-0.2697676146169234
1.3480555805215901,1.4407651425354564,0.11018677216747574
1.3480555805215901,0.2954828352735674,0.11018677216747574
1.3480555805215901,0.5245392967259443,0.11018677216747574
1.3480555805215901,0.2954828352735674,-0.2697676146169234
1.3480555805215901,1.2117086810830793,0.11018677216747574
-1.647623487304167,-1.0788559334406984,0.11018677216747574
1.3480555805215901,2.1279345268925898,0.11018677216747574
-1.647623487304167,-0.6207430105359446,0.11018677216747574
-1.647623487304167,-3.827533470869235,-0.2697676146169234
1.3480555805215901,0.9826522196307003,0.11018677216747574
-1.647623487304167,-4.056589932321612,-0.2697676146169234
1.3480555805215901,1.4407651425354564,0.11018677216747574
1.3480555805215901,0.2954828352735674,0.11018677216747574
-1.647623487304167,0.0664263738211904,0.11018677216747574
-1.647623487304167,2.1279345268925898,0.11018677216747574
-1.647623487304167,-0.8497994719883216,0.11018677216747574
1.3480555805215901,1.4407651425354564,0.11018677216747574
-1.647623487304167,-0.3916865490835656,0.11018677216747574
-1.647623487304167,1.6698216039878335,0.11018677216747574
1.3480555805215901,1.2117086810830793,0.11018677216747574
-1.647623487304167,-2.2241382407025876,-0.2697676146169234
1.3480555805215901,0.7535957581783234,0.11018677216747574
1.3480555805215901,0.5245392967259443,0.11018677216747574
1.3480555805215901,-4.285646393773988,0.11018677216747574
1.3480555805215901,2.5860474497973454,0.11018677216747574
-1.647623487304167,2.1279345268925898,0.11018677216747574
-1.647623487304167,0.7535957581783234,0.11018677216747574
1.3480555805215901,0.2954828352735674,0.11018677216747574
-1.647623487304167,-1.3079123948930775,0.11018677216747574
-1.647623487304167,1.2117086810830793,0.11018677216747574
1.3480555805215901,1.8988780654402124,0.11018677216747574
-1.647623487304167,-3.3694205479644768,-0.2697676146169234
1.3480555805215901,-0.3916865490835656,0.11018677216747574
1.3480555805215901,0.9826522196307003,0.11018677216747574
1.3480555805215901,1.6698216039878335,0.11018677216747574
-1.647623487304167,-0.3916865490835656,-0.2697676146169234
-1.647623487304167,2.5860474497973454,0.11018677216747574
-1.647623487304167,-1.5369688563454547,-0.2697676146169234
-1.647623487304167,1.2117086810830793,0.11018677216747574
-1.647623487304167,-5.659985162488255,-0.2697676146169234
1.3480555805215901,2.5860474497973454,0.11018677216747574
1.3480555805215901,-0.1626300876311886,0.11018677216747574
1.3480555805215901,0.5245392967259443,0.11018677216747574
1.3480555805215901,-0.6207430105359446,0.11018677216747574
-1.647623487304167,-1.3079123948930775,0.11018677216747574
1.3480555805215901,-0.6207430105359446,-0.2697676146169234
-1.647623487304167,2.1279345268925898,0.11018677216747574
1.3480555805215901,1.2117086810830793,0.11018677216747574
-1.647623487304167,0.7535957581783234,0.11018677216747574
1.3480555805215901,0.2954828352735674,0.11018677216747574
-1.647623487304167,-5.889041623940631,-0.2697676146169234
-1.647623487304167,1.6698216039878335,0.11018677216747574
-1.647623487304167,2.5860474497973454,0.11018677216747574
1.3480555805215901,2.3569909883449682,0.11018677216747574
1.3480555805215901,1.4407651425354564,0.11018677216747574
-1.647623487304167,-3.1403640865120996,0.11018677216747574
1.3480555805215901,0.9826522196307003,0.11018677216747574
-1.647623487304167,-0.3916865490835656,0.11018677216747574
-1.647623487304167,-0.1626300876311886,0.11018677216747574
1.3480555805215901,0.7535957581783234,0.11018677216747574
1.3480555805215901,2.1279345268925898,0.11018677216747574
1.3480555805215901,-3.827533470869235,-0.2697676146169234
1.3480555805215901,2.1279345268925898,0.11018677216747574
1.3480555805215901,1.4407651425354564,-0.2697676146169234
1.3480555805215901,0.5245392967259443,0.11018677216747574
-1.647623487304167,-1.0788559334406984,0.11018677216747574
1.3480555805215901,1.4407651425354564,0.11018677216747574
-1.647623487304167,0.9826522196307003,-0.2697676146169234
-1.647623487304167,-6.805267469750143,-0.2697676146169234
1.3480555805215901,0.5245392967259443,0.11018677216747574
1.3480555805215901,1.8988780654402124,0.11018677216747574
-1.647623487304167,1.4407651425354564,0.11018677216747574
-1.647623487304167,0.0664263738211904,-0.2697676146169234
-1.647623487304167,-3.1403640865120996,-0.2697676146169234
-1.647623487304167,-0.1626300876311886,0.11018677216747574
1.3480555805215901,-0.6207430105359446,-0.2697676146169234
-1.647623487304167,0.9826522196307003,0.11018677216747574
-1.647623487304167,-0.3916865490835656,-0.2697676146169234
-1.647623487304167,-2.2241382407025876,-0.2697676146169234
1.3480555805215901,1.6698216039878335,-0.2697676146169234
1.3480555805215901,-1.0788559334406984,0.11018677216747574
1.3480555805215901,0.2954828352735674,0.11018677216747574
1.3480555805215901,-5.2018722395835,-0.2697676146169234
-1.647623487304167,-0.1626300876311886,0.11018677216747574
