comorbidity,hba1c,dm_treatment
0.35166666666666685,-0.0033333333333334936,0.0216666666666665
-0.08833333333333349,0.44666666666666677,0.011666666666666603
-0.3633333333333334,-0.27833333333333343,0.011666666666666714
-0.08833333333333349,0.44666666666666677,0.011666666666666603
0.35166666666666685,-0.0033333333333334936,0.0216666666666665
0.12666666666666657,0.22166666666666676,0.021666666666666556
-0.08833333333333349,0.44666666666666677,0.011666666666666603
-0.3633333333333334,-0.27833333333333343,0.011666666666666714
-0.10166666666666688,0.49333333333333357,-0.021666666666666834
0.35166666666666685,-0.0033333333333334936,0.0216666666666665
0.12666666666666657,0.22166666666666676,0.021666666666666556
0.12666666666666657,0.22166666666666676,0.021666666666666556
-0.3633333333333334,-0.27833333333333343,0.011666666666666714
-0.10166666666666688,0.49333333333333357,-0.021666666666666834
-0.3633333333333334,-0.27833333333333343,0.011666666666666714
0.12666666666666657,0.22166666666666676,0.021666666666666556
0.12666666666666657,0.22166666666666676,0.021666666666666556
-0.3633333333333334,-0.27833333333333343,0.011666666666666714
-0.08833333333333349,0.44666666666666677,0.011666666666666603
-0.3633333333333334,-0.27833333333333343,0.011666666666666714
0.12666666666666657,0.22166666666666676,0.021666666666666556
-0.3633333333333334,-0.27833333333333343,0.011666666666666714
0.15999999999999995,0.155,0.05499999999999994
-0.10166666666666657,-0.5066666666666669,-0.021666666666666612
-0.10333333333333354,0.3316666666666668,0.14166666666666666
0.12666666666666657,0.22166666666666676,0.021666666666666556
0.35166666666666685,-0.0033333333333334936,0.0216666666666665
-0.3633333333333334,-0.27833333333333343,0.011666666666666714
-0.1783333333333333,-0.3533333333333335,-0.09833333333333338
-0.08833333333333349,0.44666666666666677,0.011666666666666603
0.12666666666666657,0.22166666666666676,0.021666666666666556
-0.3633333333333334,-0.27833333333333343,0.011666666666666714
0.12666666666666657,0.22166666666666676,0.021666666666666556
0.16000000000000025,-0.4700000000000003,-0.32000000000000006
-0.3633333333333334,-0.27833333333333343,0.011666666666666714
-0.08833333333333349,0.44666666666666677,0.011666666666666603
0.15999999999999995,0.155,0.05499999999999994
-0.3633333333333334,-0.27833333333333343,0.011666666666666714
-0.3633333333333334,-0.27833333333333343,0.011666666666666714
-0.1783333333333333,-0.3533333333333335,-0.09833333333333338
0.35166666666666685,-0.0033333333333334936,0.0216666666666665
0.15999999999999995,0.155,0.05499999999999994
-0.1783333333333333,-0.3533333333333335,-0.09833333333333338
-0.3633333333333334,-0.27833333333333343,0.011666666666666714
0.15999999999999995,0.155,0.05499999999999994
-0.3633333333333334,-0.27833333333333343,0.011666666666666714
0.31833333333333347,0.06333333333333319,-0.01166666666666677
0.12666666666666657,0.22166666666666676,0.021666666666666556
-0.3633333333333334,-0.27833333333333343,0.011666666666666714
-0.3,-0.02999999999999997,-0.30000000000000016
-0.3633333333333334,-0.27833333333333343,0.011666666666666714
0.15999999999999995,0.155,0.05499999999999994
-0.1783333333333333,-0.3533333333333335,-0.09833333333333338
0.35166666666666685,-0.0033333333333334936,0.0216666666666665
0.12666666666666657,0.22166666666666676,0.021666666666666556
0.3433333333333335,0.033333333333333215,-0.006666666666666821
-0.10166666666666657,-0.5066666666666669,-0.021666666666666612
0.12666666666666657,0.22166666666666676,0.021666666666666556
-0.3483333333333334,-0.30833333333333346,0.026666666666666727
0.31833333333333347,0.06333333333333319,-0.01166666666666677
-0.08833333333333349,0.44666666666666677,0.011666666666666603
0.12666666666666657,0.22166666666666676,0.021666666666666556
-0.10333333333333354,0.3316666666666668,0.14166666666666666
-0.3633333333333334,-0.27833333333333343,0.011666666666666714
-0.10333333333333354,0.3316666666666668,0.14166666666666666
-0.37666666666666676,-0.23166666666666674,-0.021666666666666612
0.35166666666666685,-0.0033333333333334936,0.0216666666666665
0.12666666666666657,0.22166666666666676,0.021666666666666556
-0.10333333333333354,0.3316666666666668,0.14166666666666666
-0.37666666666666676,-0.23166666666666674,-0.021666666666666612
-0.08833333333333349,0.44666666666666677,0.011666666666666603
-0.3483333333333334,-0.30833333333333346,0.026666666666666727
0.11833333333333326,0.2583333333333334,-0.006666666666666821
-0.10333333333333354,0.3316666666666668,0.14166666666666666
0.15999999999999995,0.155,0.05499999999999994
-0.10166666666666657,-0.5066666666666669,-0.021666666666666612
-0.08833333333333349,0.44666666666666677,0.011666666666666603
-0.3633333333333334,-0.27833333333333343,0.011666666666666714
0.12666666666666657,0.22166666666666676,0.021666666666666556
0.35166666666666685,-0.0033333333333334936,0.0216666666666665
-0.37666666666666676,-0.23166666666666674,-0.021666666666666612
0.12666666666666657,0.22166666666666676,0.021666666666666556
-0.37666666666666676,-0.23166666666666674,-0.021666666666666612
0.3433333333333335,0.033333333333333215,-0.006666666666666821
0.12666666666666657,0.22166666666666676,0.021666666666666556
0.30166666666666675,0.11666666666666664,-0.048333333333333506
0.12666666666666657,0.22166666666666676,0.021666666666666556
-0.1783333333333333,-0.3533333333333335,-0.09833333333333338
0.11833333333333326,0.2583333333333334,-0.006666666666666821
0.12666666666666657,0.22166666666666676,0.021666666666666556
-0.1783333333333333,-0.3533333333333335,-0.09833333333333338
0.15999999999999995,0.155,0.05499999999999994
-0.10166666666666657,-0.5066666666666669,-0.021666666666666612
0.35166666666666685,-0.0033333333333334936,0.0216666666666665
0.12666666666666657,0.22166666666666676,0.021666666666666556
-0.3633333333333334,-0.27833333333333343,0.011666666666666714
-0.3633333333333334,-0.27833333333333343,0.011666666666666714
-0.10333333333333354,0.3316666666666668,0.14166666666666666
-0.3633333333333334,-0.27833333333333343,0.011666666666666714
0.15999999999999995,0.155,0.05499999999999994
0.12666666666666657,0.22166666666666676,0.021666666666666556
0.31833333333333347,0.06333333333333319,-0.01166666666666677
-0.08833333333333349,0.44666666666666677,0.011666666666666603
-0.3633333333333334,-0.27833333333333343,0.011666666666666714
0.35166666666666685,-0.0033333333333334936,0.0216666666666665
-0.3633333333333334,-0.27833333333333343,0.011666666666666714
-0.1783333333333333,-0.3533333333333335,-0.09833333333333338
0.12666666666666657,0.22166666666666676,0.021666666666666556
0.15999999999999995,0.155,0.05499999999999994
0.35166666666666685,-0.0033333333333334936,0.0216666666666665
-0.3483333333333334,-0.30833333333333346,0.026666666666666727
-0.3483333333333334,-0.30833333333333346,0.026666666666666727
0.12666666666666657,0.22166666666666676,0.021666666666666556
-0.3633333333333334,-0.27833333333333343,0.011666666666666714
0.12666666666666657,0.22166666666666676,0.021666666666666556
0.35166666666666685,-0.0033333333333334936,0.0216666666666665
-0.3633333333333334,-0.27833333333333343,0.011666666666666714
-0.3633333333333334,-0.27833333333333343,0.011666666666666714
-0.1783333333333333,-0.3533333333333335,-0.09833333333333338
-0.08833333333333349,0.44666666666666677,0.011666666666666603
0.12666666666666657,0.22166666666666676,0.021666666666666556
0.15999999999999995,0.155,0.05499999999999994
0.35166666666666685,-0.0033333333333334936,0.0216666666666665
-0.3633333333333334,-0.27833333333333343,0.011666666666666714
-0.3633333333333334,-0.27833333333333343,0.011666666666666714
0.12666666666666657,0.22166666666666676,0.021666666666666556
0.30166666666666675,0.11666666666666664,-0.048333333333333506
-0.3633333333333334,-0.27833333333333343,0.011666666666666714
0.31833333333333347,0.06333333333333319,-0.01166666666666677
0.11833333333333351,-0.741666666666667,-0.006666666666666599
0.12666666666666657,0.22166666666666676,0.021666666666666556
0.35166666666666685,-0.0033333333333334936,0.0216666666666665
0.15999999999999995,0.155,0.05499999999999994
0.3433333333333335,0.033333333333333215,-0.006666666666666821
0.12666666666666657,0.22166666666666676,0.021666666666666556
-0.3633333333333334,-0.27833333333333343,0.011666666666666714
0.12666666666666657,0.22166666666666676,0.021666666666666556
-0.3633333333333334,-0.27833333333333343,0.011666666666666714
-0.1783333333333333,-0.3533333333333335,-0.09833333333333338
0.15999999999999995,0.155,0.05499999999999994
-0.1783333333333333,-0.3533333333333335,-0.09833333333333338
0.12666666666666657,0.22166666666666676,0.021666666666666556
0.35166666666666685,-0.0033333333333334936,0.0216666666666665
-0.3633333333333334,-0.27833333333333343,0.011666666666666714
-0.08833333333333349,0.44666666666666677,0.011666666666666603
-0.3633333333333334,-0.27833333333333343,0.011666666666666714
0.12666666666666657,0.22166666666666676,0.021666666666666556
-0.3633333333333334,-0.27833333333333343,0.011666666666666714
-0.08833333333333349,0.44666666666666677,0.011666666666666603
0.12666666666666657,0.22166666666666676,0.021666666666666556
-0.37666666666666676,-0.23166666666666674,-0.021666666666666612
0.15999999999999995,0.155,0.05499999999999994
0.15999999999999995,0.155,0.05499999999999994
0.12666666666666682,-0.7783333333333337,0.021666666666666723
0.31833333333333347,0.06333333333333319,-0.01166666666666677
-0.08833333333333349,0.44666666666666677,0.011666666666666603
-0.10333333333333354,0.3316666666666668,0.14166666666666666
0.35166666666666685,-0.0033333333333334936,0.0216666666666665
-0.3633333333333334,-0.27833333333333343,0.011666666666666714
-0.08833333333333349,0.44666666666666677,0.011666666666666603
0.12666666666666657,0.22166666666666676,0.021666666666666556
-0.1783333333333333,-0.3533333333333335,-0.09833333333333338
0.35166666666666685,-0.0033333333333334936,0.0216666666666665
0.15999999999999995,0.155,0.05499999999999994
0.12666666666666657,0.22166666666666676,0.021666666666666556
-0.37666666666666676,-0.23166666666666674,-0.021666666666666612
-0.3483333333333334,-0.16333333333333339,-0.1183333333333334
-0.37666666666666676,-0.23166666666666674,-0.021666666666666612
-0.08833333333333349,0.44666666666666677,0.011666666666666603
-0.10166666666666657,-0.5066666666666669,-0.021666666666666612
0.31833333333333347,0.06333333333333319,-0.01166666666666677
0.35166666666666685,-0.0033333333333334936,0.0216666666666665
0.15999999999999995,0.155,0.05499999999999994
0.35166666666666685,-0.0033333333333334936,0.0216666666666665
-0.3633333333333334,-0.27833333333333343,0.011666666666666714
0.3433333333333335,0.033333333333333215,-0.006666666666666821
-0.08833333333333349,0.44666666666666677,0.011666666666666603
0.12666666666666657,0.22166666666666676,0.021666666666666556
-0.10333333333333354,0.3316666666666668,0.14166666666666666
0.35166666666666685,-0.0033333333333334936,0.0216666666666665
-0.10166666666666657,-0.5066666666666669,-0.021666666666666612
-0.08833333333333349,0.44666666666666677,0.011666666666666603
-0.3483333333333334,-0.16333333333333339,-0.1183333333333334
0.31833333333333347,0.06333333333333319,-0.01166666666666677
0.12666666666666657,0.22166666666666676,0.021666666666666556
-0.3483333333333334,-0.30833333333333346,0.026666666666666727
0.15999999999999995,0.155,0.05499999999999994
-0.3633333333333334,-0.27833333333333343,0.011666666666666714
-0.3633333333333334,-0.27833333333333343,0.011666666666666714
0.15999999999999995,0.155,0.05499999999999994
0.12666666666666657,0.22166666666666676,0.021666666666666556
0.16000000000000025,-0.4700000000000003,-0.32000000000000006
0.12666666666666657,0.22166666666666676,0.021666666666666556
0.11833333333333326,0.2583333333333334,-0.006666666666666821
0.15999999999999995,0.155,0.05499999999999994
-0.3633333333333334,-0.27833333333333343,0.011666666666666714
0.12666666666666657,0.22166666666666676,0.021666666666666556
-0.3,-0.02999999999999997,-0.30000000000000016
-0.10166666666666657,-0.5066666666666669,-0.021666666666666612
0.15999999999999995,0.155,0.05499999999999994
0.12666666666666657,0.22166666666666676,0.021666666666666556
-0.08833333333333349,0.44666666666666677,0.011666666666666603
-0.37666666666666676,-0.23166666666666674,-0.021666666666666612
-0.1783333333333333,-0.3533333333333335,-0.09833333333333338
-0.3633333333333334,-0.27833333333333343,0.011666666666666714
0.3433333333333335,0.033333333333333215,-0.006666666666666821
-0.10333333333333354,0.3316666666666668,0.14166666666666666
-0.37666666666666676,-0.23166666666666674,-0.021666666666666612
-0.37666666666666676,-0.23166666666666674,-0.021666666666666612
0.11833333333333326,0.2583333333333334,-0.006666666666666821
0.35166666666666685,-0.0033333333333334936,0.0216666666666665
0.35166666666666685,-0.0033333333333334936,0.0216666666666665
0.11833333333333351,-0.741666666666667,-0.006666666666666599
-0.3633333333333334,-0.27833333333333343,0.011666666666666714
